"year","sp","tree","position","resist.value","elev.m","distance.ln.m","dbh.ln.cm","height.ln.m","position_all","TWI"
"1977","quve","52403","canopy",0.85,299,4.93969224255179,4.23961395258079,3.34417416225976,"dominant",5.32043865328965
"1999","quve","52403","canopy",1.1,299,4.93969224255179,4.29562948637753,3.37694324953086,"dominant",5.32043865328965
"1966","quve","60549","canopy",0.97,284,3.41270716802159,3.4259612425282,2.86818732687899,"co-dominant",6.71535955990133
"1977","quve","60549","canopy",0.85,284,3.41270716802159,3.48594376309945,2.90327710141318,"co-dominant",6.71535955990133
"1999","quve","60549","canopy",0.65,284,3.41270716802159,3.62064921507382,2.98207979081818,"co-dominant",6.71535955990133
"1966","quve","80046","canopy",0.84,307,4.46991781145042,3.93352927360084,3.16511462505649,"co-dominant",4.94445041981959
"1977","quve","80046","canopy",0.96,307,4.46991781145042,3.98302168128923,3.1940676835542,"co-dominant",4.94445041981959
"1999","quve","80046","canopy",0.93,307,4.46991781145042,4.04813794318717,3.23216069676449,"co-dominant",4.94445041981959
"1966","quve","80148","canopy",0.81,310,4.5275604318472,4.11808851738216,3.27308178266856,"co-dominant",4.92530115181158
"1977","quve","80148","canopy",1.17,310,4.5275604318472,4.15409061730283,3.29414301112215,"co-dominant",4.92530115181158
"1999","quve","80148","canopy",0.94,310,4.5275604318472,4.24185311816843,3.34548407412853,"co-dominant",4.92530115181158
"1966","quve","80159","canopy",0.76,310,4.54701419918792,3.17616125812184,2.72205433600128,"co-dominant",5.24137262628547
"1977","quve","80159","canopy",0.66,310,4.54701419918792,3.20653581870229,2.73982345394084,"co-dominant",5.24137262628547
"1999","quve","80159","canopy",0.87,310,4.54701419918792,3.25145922494037,2.76610364659012,"co-dominant",5.24137262628547
"1966","quve","80576","canopy",0.65,284,3.82095813712302,3.91160511910238,3.15228899467489,"co-dominant",8.43154498647127
"1977","quve","80576","canopy",0.84,284,3.82095813712302,3.93234898761432,3.16442415775438,"co-dominant",8.43154498647127
"1999","quve","80576","canopy",0.51,284,3.82095813712302,3.97959234522989,3.19206152195949,"co-dominant",8.43154498647127
"1966","quve","82434","canopy",0.96,315,5.33672394010203,4.2265413600733,3.33652669564288,"co-dominant",4.20509574053267
"1977","quve","82434","canopy",1.1,315,5.33672394010203,4.27334210833382,3.36390513337528,"co-dominant",4.20509574053267
"1999","quve","82434","canopy",1,315,5.33672394010203,4.35453439529227,3.41140262124598,"co-dominant",4.20509574053267
"1966","quve","90084","canopy",0.77,312,4.70394551570877,4.61500661229361,3.56377886819176,"dominant",6.19792801629329
"1977","quve","90084","canopy",0.84,312,4.70394551570877,4.64014105222033,3.5784825155489,"dominant",6.19792801629329
"1999","quve","90084","canopy",1.04,312,4.70394551570877,4.67640497492067,3.59969691032859,"dominant",6.19792801629329
"1966","quve","90104","canopy",0.85,310,4.64074634683816,3.71235284805006,3.03572641610929,"co-dominant",6.21696662304852
"1977","quve","90104","canopy",1.19,310,4.64074634683816,3.77428245558018,3.0719552365144,"co-dominant",6.21696662304852
"1999","quve","90104","canopy",0.79,310,4.64074634683816,3.85882317387233,3.12141155671531,"co-dominant",6.21696662304852
"1966","quve","90634","canopy",1.22,294,4.46710693851462,3.38609292633108,2.84486436190368,"co-dominant",4.92255260244185
"1977","quve","90634","canopy",0.67,294,4.46710693851462,3.5059258920825,2.91496664686826,"co-dominant",4.92255260244185
"1999","quve","90634","canopy",1.13,294,4.46710693851462,3.57713246595961,2.95662249258637,"co-dominant",4.92255260244185
"1966","quve","90650","canopy",0.98,292,4.349699401608,4.01648235072395,3.21364217517351,"co-dominant",4.9876773354977
"1977","quve","90650","canopy",0.83,292,4.349699401608,4.08810506103118,3.25554146070324,"co-dominant",4.9876773354977
"1999","quve","90650","canopy",1.02,292,4.349699401608,4.20265104009666,3.32255085845655,"co-dominant",4.9876773354977
"1966","quve","91499","canopy",0.77,300,4.76386132447361,3.26813122244498,2.77585676513031,"co-dominant",7.07424069807581
"1977","quve","91499","canopy",0.38,300,4.76386132447361,3.28547108676383,2.78600058575684,"co-dominant",7.07424069807581
"1999","quve","91499","canopy",1.26,300,4.76386132447361,3.36233816055661,2.83096782392562,"co-dominant",7.07424069807581
"1966","quve","101123","canopy",0.81,296,4.64505356723573,3.48880547852011,2.90495120493426,"dominant",5.47756437834787
"1977","quve","101123","canopy",0.68,296,4.64505356723573,3.54684359460062,2.93890350284136,"dominant",5.47756437834787
"1999","quve","101123","canopy",0.68,296,4.64505356723573,3.60537962781443,2.97314708227144,"dominant",5.47756437834787
"1966","quve","101215","canopy",0.87,295,4.28850333293524,4.18545388882479,3.3124905249625,"co-dominant",5.92371234352088
"1977","quve","101215","canopy",0.95,295,4.28850333293524,4.22343001612994,3.33470655943601,"co-dominant",5.92371234352088
"1999","quve","101215","canopy",1.07,295,4.28850333293524,4.28525289169674,3.37087294164259,"co-dominant",5.92371234352088
"1966","quve","102238","canopy",0.99,307,4.47484788857429,4.16240732625877,3.29900828586138,"co-dominant",6.03071610701944
"1977","quve","102238","canopy",0.93,307,4.47484788857429,4.21754777434726,3.33126544799315,"co-dominant",6.03071610701944
"1999","quve","102238","canopy",0.76,307,4.47484788857429,4.27947509449852,3.36749293028163,"co-dominant",6.03071610701944
"1966","quve","110819","canopy",0.88,316,5.06744474130038,4.09029129778347,3.25682040920333,"co-dominant",6.17121565637018
"1977","quve","110819","canopy",1.03,316,5.06744474130038,4.13812719796444,3.2848044108092,"co-dominant",6.17121565637018
"1999","quve","110819","canopy",0.81,316,5.06744474130038,4.22930699186238,3.33814459023949,"co-dominant",6.17121565637018
"1966","quve","110920","canopy",0.91,317,5.1656918020683,4.21611249764849,3.33042581112437,"co-dominant",6.73136630311956
"1977","quve","110920","canopy",1.06,317,5.1656918020683,4.26059369745597,3.35644731301174,"co-dominant",6.73136630311956
"1999","quve","110920","canopy",0.83,317,5.1656918020683,4.33143036729679,3.39788676486862,"co-dominant",6.73136630311956
"1966","quve","112206","canopy",0.68,310,4.51735967124097,3.63822998969453,2.9923645439713,"dominant",3.92276538468859
"1977","quve","112206","canopy",0.77,310,4.51735967124097,3.73537957755185,3.04919705286783,"dominant",3.92276538468859
"1999","quve","112206","canopy",0.87,310,4.51735967124097,3.85956456064907,3.1218452679797,"dominant",3.92276538468859
"1966","quve","121379","canopy",1.08,316,5.21806718622001,4.03914255012384,3.22689839182244,"co-dominant",6.05728217512349
"1977","quve","121379","canopy",1.01,316,5.21806718622001,4.11145002653983,3.2691982655258,"co-dominant",6.05728217512349
"1999","quve","121379","canopy",0.96,316,5.21806718622001,4.19102696881569,3.31575077675718,"co-dominant",6.05728217512349
"1966","quve","130991","canopy",0.83,321,5.19771764934339,4.09842225824599,3.2615770210739,"co-dominant",5.47896122363276
"1977","quve","130991","canopy",0.92,321,5.19771764934339,4.14331751058948,3.28784074369484,"co-dominant",5.47896122363276
"1999","quve","130991","canopy",0.92,321,5.19771764934339,4.21822769962993,3.33166320428351,"co-dominant",5.47896122363276
"1966","quve","131009","canopy",0.91,318,5.08339535863728,4.13318331751307,3.28191224074515,"co-dominant",5.43153956279302
"1977","quve","131009","canopy",0.79,318,5.08339535863728,4.18115386672819,3.30997501203599,"co-dominant",5.43153956279302
"1999","quve","131009","canopy",1.02,318,5.08339535863728,4.26111753192644,3.35675375617697,"co-dominant",5.43153956279302
"1966","quve","132232","canopy",0.99,309,4.65051327970449,2.93786647625585,2.58265188860967,"co-dominant",4.17942581436233
"1977","quve","132232","canopy",0.99,309,4.65051327970449,2.98650788269067,2.61110711137404,"co-dominant",4.17942581436233
"1999","quve","132232","canopy",1.4,309,4.65051327970449,3.17460313268364,2.72114283261993,"co-dominant",4.17942581436233
"1966","quve","132250","canopy",1.13,312,4.80158440199019,2.86242992384035,2.53852150544661,"co-dominant",3.87630247923248
"1977","quve","132250","canopy",0.79,312,4.80158440199019,2.96794895757677,2.60025014018241,"co-dominant",3.87630247923248
"1999","quve","132250","canopy",0.72,312,4.80158440199019,3.18153276182511,2.72519666566769,"co-dominant",3.87630247923248
"1966","quve","132396","canopy",0.95,323,5.29920919486942,3.9850213593351,3.19523749521103,"co-dominant",4.91371800998574
"1977","quve","132396","canopy",0.81,323,5.29920919486942,4.02503816307555,3.21864732539919,"co-dominant",4.91371800998574
"1999","quve","132396","canopy",0.98,323,5.29920919486942,4.08403938861769,3.25316304234135,"co-dominant",4.91371800998574
"1966","quve","132542","canopy",0.86,325,5.6688542469188,4.12853818487039,3.27919483814918,"co-dominant",6.11127956276312
"1977","quve","132542","canopy",1.02,325,5.6688542469188,4.16214163789522,3.2988528581687,"co-dominant",6.11127956276312
"1999","quve","132542","canopy",1.06,325,5.6688542469188,4.22809339953725,3.33743463872929,"co-dominant",6.11127956276312
"1966","quve","140733","canopy",0.87,321,5.15168508849164,4.09119801947029,3.25735084139012,"co-dominant",4.98987308590231
"1977","quve","140733","canopy",0.89,321,5.15168508849164,4.13875146390935,3.28516960638697,"co-dominant",4.98987308590231
"1999","quve","140733","canopy",0.97,321,5.15168508849164,4.21170499824067,3.32784742397079,"co-dominant",4.98987308590231
"1966","quve","140736","canopy",0.89,320,5.11779144503703,3.91771596054038,3.15586383691612,"co-dominant",5.45804823455378
"1977","quve","140736","canopy",0.92,320,5.11779144503703,3.9748128623688,3.18926552448574,"co-dominant",5.45804823455378
"1999","quve","140736","canopy",0.98,320,5.11779144503703,4.07570455702045,3.24828716585696,"co-dominant",5.45804823455378
"1966","quve","140761","canopy",0.81,319,4.9986257362208,3.98216077195846,3.1935640515957,"co-dominant",5.1623376810349
"1977","quve","140761","canopy",1.15,319,4.9986257362208,4.02338676159514,3.21768125553315,"co-dominant",5.1623376810349
"1999","quve","140761","canopy",1,319,4.9986257362208,4.09607009667867,3.26020100655702,"co-dominant",5.1623376810349
"1966","quve","140931","canopy",0.96,321,5.03029200962139,3.46208623225416,2.88932044586869,"co-dominant",4.59734525221783
"1977","quve","140931","canopy",0.73,321,5.03029200962139,3.50305247982283,2.91328570069636,"co-dominant",4.59734525221783
"1999","quve","140931","canopy",0.9,321,5.03029200962139,3.5682641798125,2.95143454519031,"co-dominant",4.59734525221783
"1966","quve","140934","canopy",0.9,319,5.00335941966642,3.80492382105119,3.08988043531495,"co-dominant",5.02940635803713
"1977","quve","140934","canopy",0.96,319,5.00335941966642,3.83861593385545,3.10959032130544,"co-dominant",5.02940635803713
"1999","quve","140934","canopy",1.09,319,5.00335941966642,3.87419415312899,3.13040357958046,"co-dominant",5.02940635803713
"1966","quve","142575","canopy",0.94,321,5.23489037757163,3.63337897573964,2.98952670080769,"dominant",5.42363577698669
"1977","quve","142575","canopy",0.8,321,5.23489037757163,3.69329510384353,3.02457763574846,"dominant",5.42363577698669
"1999","quve","142575","canopy",0.88,321,5.23489037757163,3.77007537348742,3.06949409349014,"dominant",5.42363577698669
"1966","quve","150951","canopy",0.93,318,4.92761631245155,3.83165016627177,3.10551534726899,"co-dominant",5.80800878623131
"1977","quve","150951","canopy",0.85,318,4.92761631245155,3.8661071588484,3.12567268792631,"co-dominant",5.80800878623131
"1999","quve","150951","canopy",1.04,318,4.92761631245155,3.92227959596225,3.15853356363791,"co-dominant",5.80800878623131
"1966","quve","152490","canopy",1,317,5.13632551854781,3.65869722988211,3.00433787948103,"co-dominant",4.99816036351659
"1977","quve","152490","canopy",0.83,317,5.13632551854781,3.74069025393287,3.05230379855073,"co-dominant",4.99816036351659
"1999","quve","152490","canopy",0.88,317,5.13632551854781,3.8683554738365,3.12698795219435,"co-dominant",4.99816036351659
"1966","quve","152645","canopy",1,330,5.54480582992733,3.97831504357366,3.19131430049059,"co-dominant",5.86970287104142
"1977","quve","152645","canopy",1.12,330,5.54480582992733,4.02236223636148,3.21708190827147,"co-dominant",5.86970287104142
"1999","quve","152645","canopy",0.79,330,5.54480582992733,4.11496327888982,3.27125351815054,"co-dominant",5.86970287104142
"1966","quve","152656","canopy",0.89,333,5.58156275150193,3.63010512557638,2.98761149846218,"co-dominant",5.70834117292007
"1977","quve","152656","canopy",1.06,333,5.58156275150193,3.67396756922719,3.0132710279979,"co-dominant",5.70834117292007
"1999","quve","152656","canopy",0.78,333,5.58156275150193,3.74876922222851,3.05702999500368,"co-dominant",5.70834117292007
"1966","quve","160935","canopy",0.87,318,4.82217864743306,3.82774457239213,3.1032305748494,"co-dominant",5.61745482638671
"1977","quve","160935","canopy",0.71,318,4.82217864743306,3.89163071003244,3.14060396536898,"co-dominant",5.61745482638671
"1999","quve","160935","canopy",1.21,318,4.82217864743306,3.98191733666268,3.19342164194767,"co-dominant",5.61745482638671
"1966","quve","162566","canopy",1.11,330,5.49196996587118,3.63970974237983,2.9932301992922,"co-dominant",5.15494840669032
"1977","quve","162566","canopy",0.88,330,5.49196996587118,3.72474524314738,3.04297596724121,"co-dominant",5.15494840669032
"1999","quve","162566","canopy",0.96,330,5.49196996587118,3.83319508147566,3.10641912266326,"co-dominant",5.15494840669032
"1966","quve","171167","canopy",0.84,325,4.96994796621062,3.81935817196135,3.09832453059739,"co-dominant",5.43780059896906
"1977","quve","171167","canopy",0.94,325,4.96994796621062,3.86507586060906,3.1250693784563,"co-dominant",5.43780059896906
"1999","quve","171167","canopy",0.93,325,4.96994796621062,3.95673087539735,3.17868756210745,"co-dominant",5.43780059896906
"1966","quve","182130","canopy",0.82,307,4.81177434076761,3.97294376785369,3.18817210419441,"co-dominant",5.97751448044918
"1977","quve","182130","canopy",0.76,307,4.81177434076761,4.00672050435615,3.20793149504835,"co-dominant",5.97751448044918
"1999","quve","182130","canopy",1.01,307,4.81177434076761,4.06058974293004,3.23944499961407,"co-dominant",5.97751448044918
"1966","quve","190830","canopy",1.14,311,3.48464163742679,3.52127082273848,2.92394343130201,"co-dominant",5.01300651346991
"1977","quve","190830","canopy",0.66,311,3.48464163742679,3.62524105651188,2.98476601805945,"co-dominant",5.01300651346991
"1999","quve","190830","canopy",1,311,3.48464163742679,3.74893486739154,3.05712689742405,"co-dominant",5.01300651346991
"1966","quve","70228","canopy",0.77,305,4.24198418873861,4.13108923535912,3.28068720268509,"co-dominant",5.18053304702538
"1977","quve","70228","canopy",0.77,305,4.24198418873861,4.16498239488667,3.3005147010087,"co-dominant",5.18053304702538
"1999","quve","70228","canopy",0.8,305,4.24198418873861,4.21070801524601,3.32726418891891,"co-dominant",5.18053304702538
"1966","quve","32177","canopy",1.19,278,3.4482386210134,3.85218974807741,3.11753100262529,"co-dominant",6.05435104708729
"1977","quve","32177","canopy",0.77,278,3.4482386210134,3.92988555959105,3.16298305236077,"co-dominant",6.05435104708729
"1999","quve","32177","canopy",0.92,278,3.4482386210134,4.03827569782994,3.22639128323051,"co-dominant",6.05435104708729
"1966","quve","182024","canopy",0.8,308,3.92483353026204,3.75473868549008,3.0605221310117,"co-dominant",4.81311900762225
"1977","quve","182024","canopy",0.98,308,3.92483353026204,3.80472248553553,3.08976265403828,"co-dominant",4.81311900762225
"1999","quve","182024","canopy",0.82,308,3.92483353026204,3.88686238835429,3.13781449718726,"co-dominant",4.81311900762225
"1966","quve","112440","canopy",0.85,316,5.42648469570221,4.00644644981675,3.2077711731428,"co-dominant",7.12281072652779
"1977","quve","112440","canopy",1.29,316,5.42648469570221,4.04652440034083,3.23121677419938,"co-dominant",7.12281072652779
"1999","quve","112440","canopy",1.01,316,5.42648469570221,4.12797219459048,3.27886373383543,"co-dominant",7.12281072652779
"1966","quve","152651","canopy",0.9,331,5.56486795797911,3.76984369934565,3.06935856411721,"co-dominant",5.9013633669411
"1977","quve","152651","canopy",0.8,331,5.56486795797911,3.82573125534586,3.10205278437733,"co-dominant",5.9013633669411
"1999","quve","152651","canopy",0.97,331,5.56486795797911,3.92735668300395,3.16150365955731,"co-dominant",5.9013633669411
