"year","tree","resist.value","sp","rp","PLA_dry_percent","LMA_g_per_m2","mean_TLP_Mpa","WD_g_per_cm3","elev.m","dbh_old.mm","dbh_old.cm","dbh.ln.cm","height.ln.m","height.m","position_all","TWI","TWI.ln"
"1966","80230",1.07,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,308,301.821041463731,30.1821041463731,3.40724917080246,3.02645396765518,20.6239695065795,"intermediate",4.72968239274788,1.55385805283876
"1977","80230",0.45,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,308,318.996540247609,31.8996540247609,3.4625951641132,3.06198609536068,21.3699578162946,"intermediate",4.72968239274788,1.55385805283876
"1999","80230",1.04,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,308,338.160119653137,33.8160119653137,3.52093441710029,3.09943989577839,22.1855215965022,"intermediate",4.72968239274788,1.55385805283876
"1966","152069",1.47,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,298,491.383277720058,49.1383277720058,3.89463933664029,3.33935845412307,28.2010286470082,"suppressed",5.02684465955481,1.61479248301055
"1977","152069",0.7,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,298,523.780311113587,52.3780311113587,3.95848724981561,3.38034881438162,29.3810178476533,"suppressed",5.02684465955481,1.61479248301055
"1999","152069",0.87,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,298,568.956348499141,56.8956348499141,4.04121862201922,3.43346235533634,30.9837339453729,"suppressed",5.02684465955481,1.61479248301055
"1966","52323",0.85,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,293,425.778209485316,42.5778209485316,3.75133348268686,3.24735609588497,25.7222427921603,"intermediate",5.23700751079047,1.65575024947438
"1977","52323",1.17,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,293,437.742295254249,43.7742295254249,3.77904527722718,3.26514706797985,26.1839615299972,"intermediate",5.23700751079047,1.65575024947438
"1999","52323",1.2,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,293,465.472762970137,46.5472762970137,3.84046849066887,3.30458077100942,27.2371206043871,"intermediate",5.23700751079047,1.65575024947438
"1966","151120",0.94,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,305,481.654081966186,48.1654081966186,3.87464109113721,3.32651958051009,27.8412735711509,"intermediate",6.27841430899311,1.837117450029
"1977","151120",0.68,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,305,510.573533591265,51.0573533591265,3.93294957653193,3.3639536281335,28.9032379355112,"intermediate",6.27841430899311,1.837117450029
"1999","151120",0.69,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,305,555.422473092618,55.5422473092618,4.01714394395638,3.41800641201999,30.5085329097952,"intermediate",6.27841430899311,1.837117450029
"1966","52462",1.01,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,305,295.509241370107,29.5509241370107,3.3861150170352,3.0128858409366,20.3460306932875,"intermediate",4.8666222518084,1.5824001136638
"1977","52462",0.83,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,305,311.271182509796,31.1271182509796,3.43807940872552,3.04624698040179,21.0362466417026,"intermediate",4.8666222518084,1.5824001136638
"1999","52462",0.74,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,305,348.680211295636,34.8680211295636,3.5515701091364,3.11910801006557,22.6261883070554,"intermediate",4.8666222518084,1.5824001136638
"1966","62373",0.91,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,297,231.036697063324,23.1036697063324,3.13999146665655,2.85487452159351,17.3722572277348,"intermediate",7.82358871490089,2.05714336423692
"1977","62373",0.5,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,297,245.006706523333,24.5006706523333,3.19870049074066,2.8925657150555,18.0395345815991,"intermediate",7.82358871490089,2.05714336423692
"1999","62373",0.5,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,297,272.443357135138,27.2443357135138,3.30484563577833,2.96071089816969,19.3116955258261,"intermediate",7.82358871490089,2.05714336423692
"1966","101075",0.94,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,303,316.713762507712,31.6713762507712,3.45541331558272,3.05737534860411,21.2716531557073,"intermediate",6.73672729336566,1.90757424221692
"1977","101075",0.56,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,303,325.497581965147,32.5497581965147,3.48276993994848,3.07493830144692,21.6485461863304,"intermediate",6.73672729336566,1.90757424221692
"1999","101075",0.51,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,303,345.329971322276,34.5329971322276,3.54191530555663,3.11290962616736,22.4863762577834,"intermediate",6.73672729336566,1.90757424221692
"1966","60023",1.27,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,300,120.547935850941,12.0547935850941,2.48946238872371,2.43723485356062,11.4413599262706,"suppressed",5.40150472120884,1.68667756682966
"1977","60023",0.64,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,300,131.91702543203,13.191702543203,2.57958803673163,2.49509551958171,12.1228914368057,"suppressed",5.40150472120884,1.68667756682966
"1999","60023",0.66,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,300,148.370514595476,14.8370514595476,2.69712752928829,2.57055587380308,13.0730894094727,"suppressed",5.40150472120884,1.68667756682966
"1966","141031",1.07,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,303,389.798493045524,38.9798493045524,3.66304482810356,3.19067477964248,24.3048223103203,"intermediate",5.81238422346097,1.75999085217075
"1977","141031",0.56,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,303,404.05918918919,40.405918918919,3.6989762821299,3.2137427731274,24.8720024964263,"intermediate",5.81238422346097,1.75999085217075
"1999","141031",1.05,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,303,419.241075852934,41.9241075852934,3.73586102150284,3.23742277580482,25.4680003476394,"intermediate",5.81238422346097,1.75999085217075
"1966","202324",1.22,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,313,77.7530331359035,7.77530331359035,2.05095246869863,2.15571148490452,8.63403097687242,"suppressed",4.17233369070901,1.42847551733145
"1977","202324",0.48,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,313,88.0875734581438,8.80875734581438,2.1757463795812,2.23582917569113,9.35423494163849,"suppressed",4.17233369070901,1.42847551733145
"1999","202324",1.42,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,313,93.6142704205976,9.36142704205976,2.23659774062691,2.27489574948248,9.72690492482889,"suppressed",4.17233369070901,1.42847551733145
"1966","70198",1.26,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,294,261.572202158126,26.1572202158126,3.26412526007948,2.93456841697103,18.813381846483,"intermediate",5.98382593534984,1.78906015190516
"1977","70198",0.37,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,294,276.045721029195,27.6045721029195,3.31798141490656,2.96914406837001,19.4752429835579,"intermediate",5.98382593534984,1.78906015190516
"1999","70198",0.97,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,294,297.283604368615,29.7283604368615,3.39210148704869,3.01672915468526,20.4243773316995,"intermediate",5.98382593534984,1.78906015190516
"1966","80663",1.65,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,291,102.60732578825,10.260732578825,2.32832423863859,2.33378416120598,10.316908603007,"suppressed",5.90094659301643,1.77511277753694
"1977","80663",0.41,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,291,114.115251102992,11.4115251102992,2.43462381929746,2.40202849198897,11.0455594999367,"suppressed",5.90094659301643,1.77511277753694
"1999","80663",0.63,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,291,129.292272681411,12.9292272681411,2.55949042828646,2.48219285495991,11.9674786102117,"suppressed",5.90094659301643,1.77511277753694
"1966","192108",0.86,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,311,82.503250862232,8.2503250862232,2.11025260396095,2.19378217174293,8.96907161422664,"suppressed",4.429883915772,1.48837337959904
"1977","192108",0.42,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,311,89.8269085092071,8.98269085092072,2.19529948675124,2.24838227049429,9.47239965439536,"suppressed",4.429883915772,1.48837337959904
"1999","192108",0.98,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,311,94.617602860377,9.4617602860377,2.24725844250183,2.28173992008617,9.79370585931544,"suppressed",4.429883915772,1.48837337959904
"1966","162030",0.8,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,298,112.042068569714,11.2042068569714,2.41628932000603,2.39025774344387,10.9163071870875,"suppressed",5.66964710142169,1.73512687619453
"1977","162030",0.6,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,298,118.548576306767,11.8548576306767,2.47273771022356,2.42649760996352,11.3191684315187,"suppressed",5.66964710142169,1.73512687619453
"1999","162030",0.54,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,298,130.83633287261,13.083633287261,2.57136208171236,2.48981445645933,12.0590384361687,"suppressed",5.66964710142169,1.73512687619453
"1966","202103",0.61,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,315,78.8009963555386,7.88009963555386,2.06434054789567,2.16430663174902,8.70856158289207,"suppressed",4.04542481694009,1.39758656772527
"1977","202103",0.88,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,315,85.840082036725,8.5840082036725,2.14990096102138,2.21923641697573,9.20030298785985,"suppressed",4.04542481694009,1.39758656772527
"1999","202103",1.14,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,315,94.690001633387,9.4690001633387,2.2480233222512,2.28223097288527,9.7985162669766,"suppressed",4.04542481694009,1.39758656772527
"1966","70148",0.77,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,302,79.9731796862967,7.99731796862967,2.07910623154839,2.17378620065406,8.79150751718942,"suppressed",4.69070341767419,1.54558255365847
"1977","70148",1,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,302,84.0475929717186,8.40475929717186,2.12879812839837,2.20568839843176,9.07649766446625,"suppressed",4.69070341767419,1.54558255365847
"1999","70148",0.38,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,302,94.0797554033674,9.40797554033674,2.24155779127372,2.27808010199773,9.75792818727887,"suppressed",4.69070341767419,1.54558255365847
"1966","101121",1.45,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,297,83.9439611476122,8.39439611476122,2.12756435402447,2.20489631528371,9.06931117014921,"intermediate",5.13689246065705,1.6364483169964
"1977","101121",0.74,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,297,90.5721666400737,9.05721666400737,2.20356186137756,2.25368671500439,9.5227789717589,"intermediate",5.13689246065705,1.6364483169964
"1999","101121",1.09,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,297,100.437769316821,10.0437769316821,2.30695323193701,2.32006397490356,10.1763253146796,"intermediate",5.13689246065705,1.6364483169964
"1966","32032",0.81,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,276,95.5276943098548,9.55276943098548,2.25683110522621,2.28788556955523,9.85407987126497,"suppressed",11.3780669442903,2.43168754997175
"1977","32032",0.53,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,276,100.613427048506,10.0613427048506,2.30870062543236,2.32118580152758,10.1877477931746,"suppressed",11.3780669442903,2.43168754997175
"1999","32032",0.55,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,276,110.350095419937,11.0350095419937,2.40107290441097,2.38048880463184,10.8101856415157,"suppressed",11.3780669442903,2.43168754997175
"1966","162438",1.22,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,324,362.322745719943,36.2322745719943,3.58995028438799,3.14374808257709,23.1906245454807,"intermediate",4.65055356145714,1.53698625798857
"1977","162438",0.39,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,324,372.602670374241,37.2602670374241,3.61792753201368,3.16170947555278,23.6109237464615,"intermediate",4.65055356145714,1.53698625798857
"1999","162438",0.71,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,324,390.388533361165,39.0388533361165,3.66455738960013,3.19164584412328,24.3284353230015,"intermediate",4.65055356145714,1.53698625798857
"1966","202010",1.05,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,319,443.718304091105,44.3718304091105,3.7926048178442,3.27385229305597,26.4128938163166,"intermediate",4.37703857361306,1.47637237096706
"1977","202010",0.86,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,319,454.195164009726,45.4195164009726,3.8159418893502,3.28883469296283,26.8116016964109,"intermediate",4.37703857361306,1.47637237096706
"1999","202010",0.77,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,319,474.25973888899,47.425973888899,3.85917005095865,3.31658717271546,27.5661114617808,"intermediate",4.37703857361306,1.47637237096706
"1966","42389",1.04,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,285,340.543425815883,34.0543425815883,3.52795755989935,3.10394875345538,22.2857788087706,"intermediate",8.2175817200147,2.10627597113894
"1977","42389",0.51,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,285,349.912296557286,34.9912296557286,3.55509744882379,3.12137256214487,22.6774845484164,"intermediate",8.2175817200147,2.10627597113894
"1999","42389",1.05,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,285,363.004756498738,36.3004756498738,3.59183084448727,3.14495540216082,23.2186399490231,"intermediate",8.2175817200147,2.10627597113894
"1966","202029",1.92,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,319,64.7086142986254,6.47086142986254,1.86730924182368,2.0378125332508,7.67380463339031,"suppressed",3.7457586792651,1.32062418103517
"1977","202029",0.91,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,319,70.7218400534969,7.07218400534969,1.95616934385287,2.09486071875354,8.12430932747639,"suppressed",3.7457586792651,1.32062418103517
"1999","202029",1.35,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,319,91.7105611283742,9.17105611283742,2.21605245006615,2.26170567294247,9.59944873072792,"suppressed",3.7457586792651,1.32062418103517
"1999","110727",0.56,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,317,167.911788902004,16.7911788902004,2.82085368245426,2.64998806413563,14.1538697056985,"intermediate",6.36440510418188,1.85072076404073
"1977","101136",0.79,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,295,123.93738062243,12.393738062243,2.51719135007768,2.45503684674987,11.6468626900095,"intermediate",5.33894241751761,1.67502758420377
"1999","101136",0.68,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,295,166.560013322607,16.6560013322607,2.81277059185944,2.64479871997376,14.0806106521953,"intermediate",5.33894241751761,1.67502758420377
"1966","100540",0.81,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,315,405.915581807081,40.5915581807081,3.70356011840441,3.21668559601563,24.945304198712,"intermediate",5.27843312498524,1.66362929704562
"1977","100540",0.89,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,315,419.28668706103,41.928668706103,3.73596981028756,3.23749261820461,25.4697791560189,"intermediate",5.27843312498524,1.66362929704562
"1999","100540",0.56,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,315,437.256659352224,43.7256659352224,3.7779352508681,3.26443443105732,26.1653085194343,"intermediate",5.27843312498524,1.66362929704562
"1966","60143",0.9,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,296,202.814743440468,20.2814743440468,3.0097078754911,2.77123245606529,15.9783144502211,"intermediate",5.51046044697874,1.70664818536828
"1977","60143",1.04,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,296,218.963933535473,21.8963933535473,3.08632193620742,2.82041868304516,16.7838763257259,"intermediate",5.51046044697874,1.70664818536828
"1999","60143",0.62,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,296,251.868572053948,25.1868572053948,3.2263223189999,2.91029892879794,18.3622867629966,"intermediate",5.51046044697874,1.70664818536828
"1966","60345",0.94,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,291,163.008747755105,16.3008747755105,2.79121877358192,2.63096245263959,13.8871291763965,"intermediate",5.60988181194506,1.72452965192321
"1977","60345",0.84,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,291,172.007053886745,17.2007053886745,2.84495039394793,2.66545815291457,14.3745337721337,"intermediate",5.60988181194506,1.72452965192321
"1999","60345",0.9,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,291,197.887025585962,19.7887025585962,2.98511119701033,2.75544138848063,15.7279815208034,"intermediate",5.60988181194506,1.72452965192321
"1966","90529",1.42,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,298,241.983409967327,24.1983409967327,3.1862840769587,2.88459437740748,17.8963069766518,"intermediate",6.28339465028597,1.8379103838445
"1977","90529",0.5,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,298,265.736979608427,26.5736979608427,3.2799219281394,2.94470987786549,19.0051477725129,"intermediate",6.28339465028597,1.8379103838445
"1999","90529",1.05,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,298,288.877424136336,28.8877424136336,3.3634173672099,2.99831394974875,20.0517002318087,"intermediate",6.28339465028597,1.8379103838445
"1966","100552",0.79,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,316,376.114039258001,37.6114039258,3.62730730030988,3.16773128679894,23.7535332253478,"intermediate",5.0886835381601,1.62701916020643
"1977","100552",0.98,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,316,403.665157001271,40.3665157001271,3.6980006220027,3.21311639932573,24.8564282038412,"intermediate",5.0886835381601,1.62701916020643
"1999","100552",1.16,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,316,436.58370711227,43.658370711227,3.77639503277149,3.2634456110393,26.1394485261391,"intermediate",5.0886835381601,1.62701916020643
"1966","121186",1.21,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,311,159.123981718847,15.9123981718847,2.76709856460993,2.61547727847957,13.6737410030544,"intermediate",5.11178030520921,1.63154773986245
"1977","121186",0.94,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,311,172.612213838344,17.2612213838344,2.84846244698909,2.667712890967,14.4069811468344,"intermediate",5.11178030520921,1.63154773986245
"1999","121186",0.8,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,311,197.312585102898,19.7312585102898,2.98220410463429,2.75357503517522,15.6986549259109,"intermediate",5.11178030520921,1.63154773986245
"1966","131087",0.82,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,307,529.293139331862,52.9293139331862,3.9689573240097,3.38707060201423,29.5791760526356,"intermediate",5.90256600117466,1.77538717181669
"1977","131087",0.97,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,307,554.678674244798,55.4678674244798,4.01580388776256,3.41714609594356,30.4822972155775,"intermediate",5.90256600117466,1.77538717181669
"1999","131087",0.83,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,307,611.612135755801,61.1612135755801,4.11351322349938,3.4798754894866,32.4556807508024,"intermediate",5.90256600117466,1.77538717181669
"1966","80330",0.73,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,305,418.362508650657,41.8362508650657,3.73376320926628,3.23607598034895,25.4337232478033,"intermediate",5.84977724535694,1.76640358280203
"1977","80330",0.89,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,305,442.760684827663,44.2760684827663,3.79044431624651,3.27246525103026,26.3762834185223,"intermediate",5.84977724535694,1.76640358280203
"1999","80330",1.05,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,305,481.825367305794,48.1825367305794,3.87499664691277,3.326747847318,27.8476295351974,"intermediate",5.84977724535694,1.76640358280203
"1966","182060",1.34,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,308,137.629747265824,13.7629747265824,2.62198199566514,2.52231244121702,12.4573703186431,"intermediate",4.78404804963243,1.56528706041738
"1977","182060",0.74,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,308,146.668235368576,14.6668235368576,2.68558804088779,2.56314752224996,12.9765972325464,"intermediate",4.78404804963243,1.56528706041738
"1999","182060",0.86,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,308,184.037285358457,18.4037285358457,2.91255328190437,2.70885920698261,15.0121399982088,"intermediate",4.78404804963243,1.56528706041738
"1966","121329",0.79,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,297,336.583375055467,33.6583375055467,3.51626079673917,3.09643943150655,22.1190544975434,"intermediate",5.21052976764276,1.65068153344482
"1977","121329",0.67,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,297,357.471381343821,35.7471381343821,3.57647021375055,3.13509387722786,22.9907940527417,"intermediate",5.21052976764276,1.65068153344482
"1999","121329",1.04,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,297,392.19135227055,39.219135227055,3.66916477124043,3.19460378313636,24.4005038856306,"intermediate",5.21052976764276,1.65068153344482
"1966","180952",1.43,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,306,417.267549583171,41.7267549583171,3.73114252877885,3.23439350347602,25.3909675744479,"intermediate",6.28372268994531,1.83796258987561
"1977","180952",1.43,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,306,465.658410844378,46.5658410844378,3.84086724839909,3.30483677347221,27.2440942669406,"intermediate",6.28372268994531,1.83796258987561
"1999","180952",1.41,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,306,521.874606191281,52.1874606191281,3.95484224800726,3.37800872322066,29.3123439703929,"intermediate",6.28372268994531,1.83796258987561
"1966","32516",0.84,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,293,233.213990625971,23.3213990625971,3.14937135379065,2.8608964091336,17.4771866265085,"intermediate",4.82396983487806,1.5735972062706
"1977","32516",0.86,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,293,248.798533352515,24.8798533352515,3.21405837296822,2.90242547544559,18.2182798146512,"intermediate",4.82396983487806,1.5735972062706
"1999","32516",1.1,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,293,294.510388200859,29.4510388200859,3.38272918350217,3.01071213580839,20.3018524546579,"intermediate",4.82396983487806,1.5735972062706
"1966","92250",1.1,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,303,277.45917009421,27.745917009421,3.32308869457142,2.97242294191485,19.5392046463536,"intermediate",6.7917855946811,1.91571388117879
"1977","92250",1.26,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,303,283.093093212516,28.3093093212516,3.34319070183756,2.98532843057971,19.7930017960389,"intermediate",6.7917855946811,1.91571388117879
"1999","92250",1.1,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,303,292.740077219263,29.2740077219263,3.37670001384276,3.00684140888705,20.2234214182952,"intermediate",6.7917855946811,1.91571388117879
"1966","50046",0.91,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,296,206.039069583564,20.6039069583564,3.02548071598534,2.78135861966259,16.1409354501951,"intermediate",6.07019311136752,1.80339041862919
"1977","50046",0.83,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,296,217.392618183509,21.7392618183509,3.07911992611892,2.81579499256835,16.7064520075706,"intermediate",6.07019311136752,1.80339041862919
"1999","50046",1.06,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,296,239.768549835754,23.9768549835754,3.17708898935418,2.87869113116538,17.7909718851316,"intermediate",6.07019311136752,1.80339041862919
"1966","202496",1.04,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,317,185.075714701146,18.5075714701146,2.91817991701155,2.71247150672141,15.066466410171,"intermediate",5.85939682877251,1.76804666804764
"1977","202496",0.65,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,317,206.159976459083,20.6159976459083,3.02606735916245,2.78173524458229,16.1470156736229,"intermediate",5.85939682877251,1.76804666804764
"1999","202496",0.65,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,317,223.798387195995,22.3798387195995,3.1081604964056,2.8344390386924,17.0208495838164,"intermediate",5.85939682877251,1.76804666804764
"1966","42092",1.02,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,278,317.419996038828,31.7419996038828,3.45764071260609,3.05880533749311,21.3020931426051,"intermediate",7.78009907252502,2.05156907236693
"1977","42092",0.91,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,278,349.802262651116,34.9802262651116,3.55478293798325,3.12117064618524,22.672906064612,"intermediate",7.78009907252502,2.05156907236693
"1999","42092",0.83,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,278,385.559740906884,38.5559740906884,3.65211105792981,3.18365529919094,24.1348124736726,"intermediate",7.78009907252502,2.05156907236693
"1966","60522",0.92,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,287,249.694399000972,24.9694399000972,3.2176526731269,2.90473301614747,18.2603677780103,"intermediate",8.99150321073545,2.19628004370868
"1977","60522",0.64,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,287,260.916633114328,26.0916633114328,3.26161584995027,2.93295737566807,18.7830971128087,"intermediate",8.99150321073545,2.19628004370868
"1999","60522",0.76,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,287,277.177460997183,27.7177460997183,3.32207286148193,2.9717707770714,19.5264660183084,"intermediate",8.99150321073545,2.19628004370868
"1966","82115",0.96,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,297,133.811105839849,13.3811105839849,2.59384405454286,2.50424788301652,12.2343538392645,"intermediate",4.59073262476848,1.52403962457494
"1977","82115",0.79,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,297,145.810004178985,14.5810004178985,2.67971933999463,2.55937981627655,12.9277972194181,"intermediate",4.59073262476848,1.52403962457494
